,Title,Accident_x0020_Date,Geolocation_x0020_Latitude,Geolocation_x0020_Longitude,NSTB_x0020_Investigation_x0020_Status,NTSB_x0020_Title,Executive_x0020_Summary,Probable_x0020_Cause,AccidentContent,AccidentCount,AccidentHeader,DisclaimerContent,WhatHappened,WhatWeFound,WhatWeRecommended,IIC,LessonsLearned,Waterway,InvestigativeDetailVideo1,InvestigativeDetailVideo2,InvestigativeDetailVideo3,InvestigativeDetailVideo4,InvestigativeDetailVideo1Title,InvestigativeDetailVideo2Title,InvestigativeDetailVideo3Title,InvestigativeDetailVideo4Title,RelatedSafetyAlert,RelatedRecommendations,RelatedReports
40,Film Crew Trespassing on CSX Right-of-Way,2014-02-20T05:00:00Z,31.608398,-81.878771,Closed,,,,,,,,"<div>On February 20, 2014, about 4&#58;30 p.m. eastern standard time, a crew of at least 12 people 
<br></div><div>was filming a movie scene on a railroad bridge near Jesup, Georgia, when northbound 
</div><div>CSX Transportation (CSX) freight train Q12519 approached. As the train passed the film crew’s 
</div><div>location on the bridge, it struck a prop—a metal-framed bed. Debris from the prop struck some 
</div><div>crewmembers on the bridge walkway. One film crewmember was killed, and six others with 
</div><div>injuries were transported to local hospitals. The accident occurred in the CSX Nahunta 
</div><div>Subdivision at milepost A543.7 on the railroad bridge across the Altamaha River.
</div><div><br></div><div>At the time of the accident, the train was operating on a single main track, with 
</div><div>2 locomotives and 37 freight cars. The train was traveling about 56 mph, in a region of track 
</div><div>having a maximum authorized speed of 70 mph. The sky was clear, and the temperature was 
</div><div>80°F.<br><br></div><div></div>","<p>​​We determined&#160;that the probable cause of the accident was the film crew’s unauthorized entry onto the CSX Transportation right-of-way at the Altamaha River bridge with personnel and equipment, despite CSX Transportation’s repeated denial of permission to access the railroad property. Contributing to the accident was the adjacent property owner’s actions to facilitate the film crew’s access to the right-of-way and bridge&#160; &#160; &#160;
​</p><p><br></p>","<p>​​As a result of this investigation, we made a recommendation to&#58;&#160;the International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts; Location Managers Guild of America; The International Cinematographers Guild Camera Local 600; Producers Guild of America; Screen Actors Guild and the American Federation of Television and Radio; Society of Motion Picture &amp; Television Engineers; Directors Guild of America; Writers Guild of America; Teamsters Local 399; International Brotherhood of Electrical Workers, Local 40; Studio Utility Employees, Local 724, and Operation Lifesaver.​</p><p><br></p>",,,,,,,,,,,,,,
41,"Collision of BNSF Railway Company and Union Pacific Railroad Trains Near Keithville, Louisiana",2013-12-30T05:00:00Z,32.3333119,-93.8358406,Closed,,,,,,,,"​​On Monday, December 30, 2013, at 6&#58;37 a.m. central standard time, southbound Union<div>Pacific Railroad (UP) freight train MPBSR 30 collided head on with BNSF Railway Company&#160;</div><div>(BNSF) train CMNRNAJ 23. The collision happened at milepost (MP) 218.5 near Keithville,&#160;</div><div>Louisiana, which is about 20 miles south of Shreveport, Louisiana, on the UP Lufkin&#160;</div><div>Subdivision. The three leading locomotives and one car from the UP train derailed. Two&#160;</div><div>locomotives and 11 cars from the BNSF train derailed.&#160;At the time of the accident,&#160;</div><div>it was dark and overcast with visibility of about 10 miles. The temperature was 37ºF.
</div><div><br></div><div>There were three crewmembers aboard each train. All of the UP crewmembers and one&#160;</div><div>BNSF crewmember were injured. There was no significant fire or release of hazardous&#160;</div><div>materials. Damages were estimated at $7.8 million.&#160; &#160; &#160; &#160; &#160;&#160;
<br><br></div>",<p>​We&#160;determined&#160;that the probable cause of the accident was the BNSF train conductor’s improper positioning of a switch for movement into the siding occupied by the BNSF train.</p><p><br></p>,,,,,,,,,,,,,,,
42,"BNSF Railway Train Derailment and Subsequent Train Collision, Release of Hazardous Materials, and Fire",2013-12-30T05:00:00Z,46.897757,-97.215717,Closed,,,,,,,,"​On Monday, December 30, 2013, at 2&#58;10 p.m. central standard time, a westbound BNSF 
<div>Railway Company (BNSF) train with 112 cars loaded with grain derailed 13 cars while traveling 
</div><div>on main track 1 at milepost 28.5 near Casselton, North Dakota.&#160;The first car that derailed (the 
</div><div>45th car) fouled the adjacent track, main track 2. At 2&#58;11 p.m. an eastbound BNSF train with
</div><div>104 tank cars loaded with petroleum crude oil (crude oil), traveling on main track 2, struck the 
</div><div>derailed car that was fouling the track and derailed two head-end locomotives, a buffer car, and 
</div><div>20 cars loaded with crude oil.&#160;After the collision, about 476,000 gallons of crude oil were released and burned. (See figure 1.) On the day of the accident, the weather was cloudy with a temperature of -1°F and winds from the north at 7 mph. No injuries were reported by residents or either of the train crews. The BNSF reported damages of $13.5 million, not including lading and environmental remediation.&#160;</div><div><br></div><div>View additional photos on <a href=""https&#58;//www.flickr.com/photos/ntsb/albums/72157639247603566"">NTSB Flickr​</a><br><br></div>",<p>​​We determined that the probable cause of the collision of the oil train with the derailed grain train car was a broken axle on the 45th car of the grain train caused by an internal void that was created during axle manufacture. Contributing to the cause of the derailment were inadequate interchange rules used to locate internal material defects in secondhand-use axles. Contributing to the severity of the accident was the release and pooling of a highly flammable product that resulted in a fire and caused additional cars to fail.&#160; &#160; &#160;​<br></p><p><br></p>,"<p>​As a result of its investigation, we made&#160;recommendations to the Pipeline and Hazardous Materials Safety Administration and to the Federal Railroad Administration.​​​<br><br></p>",,,,https://www.youtube.com/watch?v=ZhraoVIJ1OE,,,,,,,,,,
43,Metro-North rail accident,2013-12-01T05:00:00Z,40.838,-73.865,Closed,,,,,,,,"<p>​​On Sunday, December 1, 2013 at 07&#58;19 a.m. eastern standard time, southbound Metro-North Commuter Railroad passenger train #8808 derailed at milepost 11.35 on track number 2 of the Metro-North Hudson Line. The train originated in Poughkeepsie, NY with a destination of Grand Central Station in New York City. It consisted of 7 passenger cars and 1 locomotive at the rear in a push configuration. All 7 passenger cars and the locomotive derailed. ​The derailment occurred in a 6 degree 30 minute left hand curve where speed was limited to 30 mph. Event recorder data indicates that the train was traveling at 82 mph when it derailed. As a result of the derailment, 4 passengers were killed and 59 persons were transported to local hospitals for injuries. Metro North estimated there were about 115 passengers on the train at the time of the derailment.<br></p><p>Damage was estimated by Metro North to be in excess of $9,000,000. The weather at the time of the accident was reported as 39° F with cloudy skies.<br><br></p><p><a href=""https&#58;//www.flickr.com/photos/ntsb/sets/72157638279064693/"">See the photos on flickr.</a><br></p>",<p>​​We determined&#160;that the probable cause of the accident was the engineer’s noncompliance with the 30-mph speed restriction because he had fallen asleep due to undiagnosed severe obstructive sleep apnea exacerbated by a recent circadian rhythm shift required by his work schedule. Contributing to the accident was the absence of a Metro-North Railroad policy or a Federal Railroad Administration regulation requiring medical screening for sleep disorders. Also contributing to the accident was the absence of a positive train control system that would have automatically applied the brakes to enforce the speed restriction. Contributing to the severity of the accident was the loss of the window glazing that resulted in the fatal ejection of four passengers from the train.<br></p>,"<p>​As a​&#160;​result of the investigation, we issued safety recommendations to Metro-North recommending the installation of permanent speed restriction signs, inward- and outward-facing audio and image recorders, and the use of the recordings to verify crew compliance with safety rules. ​​<br></p>",,,,https://www.youtube.com/watch?v=iWTraJdUBPc,https://www.youtube.com/watch?v=bT0N6tiC7ak,https://www.youtube.com/watch?v=h95Gbkpg4Aw,http://youtu.be/_DRCg8zA7kw,"Member Weener briefs media on Bronx, N.Y., Metro North train derailment, December 3, 2013","Member Weener briefs media on Bronx, N.Y., Metro North train derailment, December 2, 2013","Member Weener briefs media on Bronx, N.Y., Metro North train derailment, December 1, 2013","B-Roll of the Metro North derailment scene Bronx, N.Y. December 2, 2013",,,
44,Bay Area Rapid Transit Train 963 Struck Roadway Workers,2013-10-19T04:00:00Z,37.924617,-122.059914,Closed,,,,,,,,"​​On Saturday, October 19, 2013, at 1&#58;44 p.m. Pacific daylight time, Bay Area Rapid Transit District (BART) train 963 struck and killed two engineering employees while they were working on BART’s main tracks near Walnut Creek, California. The train, which included four passenger cars, was travelling north on the Pittsburg/Bay Point-SFO (San Francisco International Airport) Line between the Walnut Creek and Pleasant Hill stations. It was one of two trains being operated by BART managers because BART’s union employees were on strike. Both trains were transporting management employees, who were being trained as substitute operators and system maintenance workers. No paying passengers were being transported by either train.&#160; &#160; &#160; &#160;<div><br></div>","<p>​We&#160;​determined&#160;that the probable cause of the accident was the Bay Area Rapid Transit District’s use of simple approval for granting roadway worker access to the track, which required the workers to provide their own protection.​​​<br></p>","<p>​During the investigation we issued urgent recommendations to the Federal Transit Administration (FTA) to&#160;</p><ul><li>​Issue a directive to all transit properties requiring redundant protection for roadway workers, such as positive train control, secondary warning devices, or shunting. (R-13-39)&#160;<br></li><li>Issue a directive to require all transit properties to review their wayside worker rules and procedures and revise them as necessary to eliminate any authorization that depends solely on the roadway worker to provide protection from trains and moving equipment. (R-13-40)​</li></ul><p>As a&#160;​result of this investigation we issued recommendations to the Federal Railroad Administration, the Federal Transit Administration, the Occupational Safety and Health Administration, and the Fatality Analysis of Maintenance-of-Way Employees and Signalmen Committee.&#160; 
​<br></p>",,,,,,,,,,,,,,
45,Collision of Two Chicago Transit Authority Trains,2013-09-30T04:00:00Z,41.8802158,-87.8154382,Closed,,,,,,,,"​​On Monday, September 30, 2013, at 7&#58;42 a.m. central daylight time, a set of unoccupied 
<div>Chicago Transit Authority (CTA) passenger cars collided with CTA passenger train 110 at the 
</div><div>Harlem-Congress passenger station in Forest Park, Illinois. The unoccupied cars 
</div><div>were moving about 24 miles per hour when they struck the stopped train. Thirty-three passengers 
</div><div>and the train operator were taken to local hospitals and later released. CTA estimated the 
</div><div>property damage to be $6.4 million.<br></div>","<p>&#160;​During the investigation we issued urgent recommendations to the CTA to&#58;&#160;<br></p><ul><li>Review operating and maintenance procedures for stored unoccupied cars to ensure the propulsion and brake systems are left in a condition that would not facilitate unintended movement. (R-13-034)</li><li>Immediately implement redundant means of preventing unintended rail car movements, such as wheel chocks or a derail device. (R-13-035)&#160;<br></li></ul><p>An urgent recommendation was also issued&#160;&#160;to the Federal Transit Administration&#58;
</p><ul><li>Issue a safety advisory to all rail transit properties asking them to review their operating and maintenance procedures for stored, unoccupied cars to ensure&#58; (1) the propulsion and brake systems are left in a condition that would not facilitate unintended movement and (2) redundant means of stopping unintended rail car movements, such as wheel chocks and/or derails, are used. (R-13-036
​)<br></li></ul><p>​As a result of this investigation we issued recommendations to the Federal Railroad Administration, the Federal Transit Administration, the Occupational Safety and Health Administration, and the Fatality Analysis of Maintenance-of-Way Employees and Signalmen Committee. ​&#160; &#160;
​<br><br></p>","<p>​We d determined&#160;that the probable cause of the accident was water in the control cables of two cars, which caused errant control signals to be sent to the cars’ power systems. Contributing to the accident was the Chicago Transit Authority’s practice of not securing unattended equipment. 
 
 
​</p><p><br></p>",,,,,,,,,,,,,,
46,"Collision Involving Three BNSF Railway Freight Trains near Amarillo, Texas, September 25, 2013",2013-09-25T04:00:00Z,35.248252,-101.664606,Closed,,,,,,,,"<div>​​On September 25, 2013, BNSF Railway train BLACWSP223A struck the rear end of standing</div><div>BNSF train SLHTLPC223A near Amarillo, Texas. Several cars derailed and fell across the adjacent track. Approaching BNSF westbound train ZWSPSBD724L struck the derailed cars. The engineer and the conductor of one of the trains recalled passing signals warning them of the train ahead. However, the signal at milepost 543.65 was not lit because the bulb had burned out. Had the bulb not been burned out, the signal would have displayed a red aspect, which would have required them to stop the train before proceeding at restricted speed. When they passed this signal, neither crewmember noticed the dark signal. The engineer stated that he thought the dim headlight from the rear end locomotive helper unit was an approaching train on the adjacent track. The conductor thought the headlight had a yellow cast to it and was a wayside signal. Neither crewmember thought the headlight was on the rear of a standing train. Five of the six involved train crewmembers received injuries and were hospitalized. Estimated damage was&#160;</div><div>$4.4 million.&#160;​<br><br></div><div><br></div>","<p>​We determined&#160;that the probable cause of the accident was the failure of the 7891 East train crew to comply with the requirement to stop and proceed at restricted speed when encountering a dark or improperly displayed signal. Contributing to the accident was the use of a dim headlight to indicate the rear end of the standing train, which the 7891 East engineer misinterpreted as the headlight of an opposing train on the adjacent track and the conductor misinterpreted as an upcoming yellow signal. Also contributing to the accident was the lack of a positive train control system that could have prevented the accident 
 
 
 
 
 
 
​</p><p><br></p>","<p>​​As a result of the investigation, we made safety recommendations to the Federal Railroad Administration and BNSF ​Railway.&#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160;&#160;​</p><p><br></p>",,,,,,,,,,,,,,
47,Angels Flight Railway Derailment,2013-09-05T04:00:00Z,34.051457,-118.250392,Closed,,,,,,,,"<p>​​On September 5, 2013, about 11&#58;30 a.m. pacific daylight time an Angels Flight Railway (Angels Flight) car that was moving down the incline derailed near the middle of the guideway. One passenger was on board the derailed car and five passengers were on board the stalled car that had been moving up the incline. The temperature was 93°F and the weather was clear. No passengers were injured.<br></p>","<p>We determined&#160;the probable cause of the September 5, 2013, accident was the intentional bypass of the funicular safety system with Angels Flight management knowledge; and Angels Flight management continuation of revenue operations despite prolonged, and repeated, unidentified system safety shutdowns.​</p>",<p>​We made recommendations to the CPUC.<br></p>,,,,,,,,,,,,,,
48,Union Pacific Railroad Employee Fatality,2013-09-04T04:00:00Z,28.126741,-97.852761,Closed,,,,,,,,"<p>​​On September 4, 2013, about 4&#58;15 p.m., in Mathis, Texas, a Union Pacific Railroad (UP) welder was killed and another UP welder was seriously injured when an S 60 Trax aerial lift vehicle overturned. At the time of the accident, the temperature was 102 °F , and the weather was clear. The accident occurred on the UP San Antonio Service Unit of the Corpus Christi Subdivision main line at milepost 106.</p>","<p>We determined&#160;that the probable cause of the accident was the welders’ attempt to free the snagged aerial lift bucket from w​ithin the bucket, in lieu of evacuating the bucket and using the ground controls.​​</p>",,,,,,,,,,,,,,,
49,Metro-North Railroad Derailment,2013-07-18T04:00:00Z,40.8715666,-73.9117663,Closed,,,,,,,,"<p>​On July 18, 2013, at 8&#58;29 p.m. eastern daylight time, northbound CSX Transportation (CSX) train Q70419, derailed on the Metro-North Railroad (Metro-North) Hudson Line at milepost (MP) 9.99 on main track 2.​&#160;The train consisted of 2 locomotives and 24 modified flat cars. Each flat car was loaded with 4 containers containing municipal refuse. The 11th through 20th cars derailed.<br></p>","<p>We determined that the probable cause of the accident was excessive track gage due to a combination of fouled ballast, deteriorated concrete ties, and profile deviations resulting from Metro North’s decision to defer scheduled track maintenance.​​</p>",,,,,,,,,,,,,,,
50,"Collision of Union Pacific Railroad Freight Train MSIDV 16 with Standing Railroad Cars in Hays, Kansas",2013-07-16T04:00:00Z,38.864775,-99.315527,Closed,,,,,,,,"<p>​​On July 16, 2013, at a bout 1&#58;20 a.m., central daylight time, westbound Union Pacific Railroad (freight train MSIDV 16 unexpectedly encountered a hand operated main track switch at MP 288 in the reverse position diverting the train from the main track onto two adjacent tracks at the Sharon Springs subdivision in Hays, Kansas.&#160;The switch was not equipped with technology to warn oncoming trains that it was in the reverse position. At the time of the accident, t he train was traveling in nonsignaled track warrant territory at a timetable speed of 49 mph. The lead locomotive collided with standing cars o n the spur track. (See figure Diesel fuel leak ed from the ruptured locomotive fuel tanks , and burned . The three crewmembers were injured. Damage was estimated by the UP to be $1.4 million.<br></p>",<p>​​We determined​&#160;that the probable cause of the accident was the failure of the brakeman of train LDG89 15 to return a m​ain track switch to the normal position after the crew had secured the train on a siding track . Contributing to the accident was the inability of the crew of train MSIDV 16 to determine the position of the main track switch in nonsignaled territory.​​</p>,,,,,,,,,,,,,,,
51,Metro-North Railroad Employee Fatality,2013-05-28T04:00:00Z,41.2711992,-72.9646245,Closed,,,,,,,,"<p>On May 28, 2013 at 11&#58;57 a.m. eastern daylight time, Metro-North Railroad (Metro-North) passenger train 1559, which was traveling westbound at 70 mph on the New Haven Line ​main track 1, struck and killed a track foreman in West Haven, Connecticut.&#160;The accident location was about 100 feet west of catenary bridge 1021 at milepost 69.56.</p>","<p>We&#160;determines that the probable cause of this accident was the student rail traffic controller ’s removal (while working without direct supervision) of signal blocking protection for the track segment occupied by the track foreman and the failure of Metro-North to use any redundant feature to prevent this single point failure Contributing to the accident was the Federal Railroad Administration’s failure to require redundant signal protection, as recommended by Safety Recommendation R-08-6.​</p>",<p>​We made recommendations to Metro-North and the Federal Railroad Adminsitration.<br><br></p>,,,,,,,,,,,,,,
52,Collision of Union Pacific Railroad Freight Train with BNSF Railway Freight Train,2013-05-25T04:00:00Z,37.180,-89.655,Closed,,,,,,,,"<p>​​On May 25, 2013, at 2&#58;30 a.m. central daylight time, near Chaffee, Missouri, Union Pacific Railroad (UP) freight train 2-ASMAR-25 UP 5668 South collided with BNSF Railway (BNSF) freight train U-KCKHKM0-05T at Rockview Interlocking, where tracks of the two railroads cross.&#160;The BNSF train was moving through the interlocking when the UP train struck the 12th car behind the locomotives of the BNSF train. As a result of the collision, 13 cars of the BNSF train derailed. Two locomotives and 11 cars on the UP train also derailed. Diesel fuel spilled from the derailed UP locomotives and caught fire. The engineer and the conductor on the UP train were injured and transported to a local hospital.</p><p>The Missouri State Highway M bridge crossed over the Rockview Interlocking, and derailed train cars struck bridge supports and collapsed portions of the bridge. After the bridge collapsed, two motor vehicles struck damaged highway elements. Five occupants of the motor vehicles were transported to a local hospital.
</p><p>As a result of their variable work schedules both UP crewmembers experienced disruptions to their normal circadian rhythms for several days before the accident, and at the time of the accident experienced fatigue caused by circadian disruption and the requirement to operate the train during the window of circadian low. Prior to the collision, both UP crewmembers failed to comply with four wayside signals because of likely fatigue-induced performance degradation. Obstructive sleep apnea likely contributed to the engineer’s fatigue. Damage was estimated to be more than $11 million.<br></p>","<p>​We&#160;determined&#160;that the probable cause of the accident was the failure of the Union Pacific Railroad train crewmembers to comply with wayside signals leading into the Rockview Interlocking as a result of their disengagement from their task likely because of fatigue-induced performance degradation. Contributing to the accident was the lack of&#58; (1) a positive train control system, (2) medical screening requirements for employees in safety-sensitive positions for sleep apnea and other sleep disorders, and (3) action by the Federal Railroad Administration to fully implement the fatigue management components required by the Rail Safety Improvement Act of 2008. Likely contributing to the engineer’s fatigue was undiagnosed obstructive sleep apnea. Also contributing to the accident was inadequate crew resource management.​<br></p>","<p>​We made recommendations to the Union Pacific Railroad and reiterated recommendations to the Federal Railroad Administration, to all Class 1 Railroads.<br></p>",,,,http://youtu.be/yC1EkYRtqkU,http://youtu.be/bccEFrAv6_A,,,"May 26, 2013 - Member Sumwalt's second briefing on rail collision/bridge collapse in Scott City, MO","May 25, 2013 - Member Sumwalt briefs the media on rail collision/bridge collapse in Scott City, MO",,,,,
53,Derailment and Subsequent Collision of Two Metro-North Passenger Trains,2013-05-17T04:00:00Z,41.189500,-73.196946,Closed,,,,,,,,"<p>​On Friday, May 17, 2013, at 6&#58;01 p m . eastern daylight eastbound Metro North Railroad (Metro North) passenger train 1548 , which had depart ed Grand Central Terminal (GCT), New New York headed toward New Haven, derailed from main track 4 at milepost (MP) 53.25 on the New Haven Line Subdivision 7. The derailed train was then struck by westbound Metro North passenger train 1581 which had depart ed New Haven, Connecticut bound for GCT. As a result of the collision, at least 65 persons were injured. Metro North estimated about 250 passengers were on each train at the time of the accident.</p>",<p>​​We determined that the probable cause of the derailment was an undetected broken pair of compromise joint bars on the north rail of track 4 on the Metro North Railroad New Haven subdivision at milepost 53.25 resulting from&#58; (1) the lack of a comprehensive track maintenance program that prioritized the inspection findings to schedule proper corrective maintenance; ( the regulatory exemption for high density commuter railroads from the requirement to traverse the tracks they inspect and (3) Metro North’s decisions to defer scheduled track maintenance.​</p>,<p>​We made recommendations to the Federal Railroad Administration.<br></p>,,,,http://youtu.be/uNxkLz340k0,http://youtu.be/mF4rJxoHwqo,,,"(5/19/2013) Member Earl Weener briefs the media regarding Fairfield, CT Metro North train derailment","(5/18/2013) Member Earl Weener briefs the media regarding Fairfield, CT. Metro North train derailment",,,,,
54,Conrail Freight Train Derailment with Vinyl Chloride Release,2012-11-30T05:00:00Z,39.830391,-75.240467,Closed,,,,,,,,"​On Friday, November 30, 2012, at 7&#58;02 a.m. eastern standard time, southbound Consolidated Rail Corporation (Conrail) freight train FC4230, consisting of 2 locomotives and 82 cars, derailed 7 cars, the 6th through the 12th cars, at milepost (MP) 13.7 on the main track on the Conrail Penns Grove Secondary Subdivision in Paulsboro, New Jersey.&#160;The derailment occurred as the train traveled over the Paulsboro moveable bridge at a speed that did not exceed 8 mph (see figure 1). Civil twilight began at 6&#58;33 a.m., and sunrise was at 7&#58;03 a.m. At the time of the accident, the sky was cloudy, the wind was calm, and the temperature was 34°F.<br>
<div>
   <br>
</div><h4>Related Images&#58;</h4><table cellspacing=""1"" cellpadding=""1"" style=""width&#58;696px;height&#58;1150px;""><tbody><tr><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_briefing.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_briefing_s.jpg"" alt="""" /></a><br>Chairman Hersman receives a briefing on Friday's bridge collapse, train derailment and hazardous materials release in Paulsboro, NJ. </td><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_9015.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_9015.jpg"" alt="""" /></a><br>Media briefing Sunday December 2 on the investigation into the bridge collapse, derailment and haz-mat release in Paulsboro, New Jersey. </td><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_9050.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_9050_s.jpg"" alt="""" /></a><br>Investigator In Charge (IIC) Jim Southworth and NTSB investigative team at site of train derailment in Paulsboro, New Jersey. </td></tr><tr><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_9130.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_9130_s.jpg"" alt="""" /></a><br>NTSB holds media briefing Monday December 3 on N.J. train derailment and hazmat release. </td><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_chairman_mayor.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_chairman_mayor_s.jpg"" alt="""" /></a><br>Chairman Hersman briefs Paulsboro officials, incl Mayor Hamilton, on status of the investigation into train accident. </td><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_investigators.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_investigators_s.jpg"" alt="""" /></a><br>Investigators look at instruments in a locomotive involved in today's train derailment in Paulsboro, NJ. </td></tr><tr><td width=""220"" valign=""top"">
            <a href=""/investigations/Pages"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_mike_hiller.jpg"" alt="""" /></a><br>Rail Investigator Mike Hiller examines one of the trains involved in today's accident in Paulsboro, NJ. </td><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_scene.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_scene_s.jpg"" alt="""" /></a><br>Scene photo of today's bridge collapse, train derailment &amp; haz-mat release in Paulsboro, NJ. </td><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_8678.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_8678_s.jpg"" alt="""" /></a><br>IIC Jim Southworth on the scene of the Paulsboro, NJ train derailment and hazmat release. </td></tr><tr><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_8685.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_8685_s.jpg"" alt="""" /></a><br>NTSB investigative team discussing the Paulsboro, NJ train derailment and hazmat release. </td><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_8714.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_8714_s.jpg"" alt="""" /></a><br>NTSB hazmat specialists Paul Stancil and Muhamed El-Zoghbi discussing the release of hazardous material in Paulsboro, NJ. </td><td width=""220"" valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_8725.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_8725_s.jpg"" alt="""" /></a><br>Recorder specialist George Haralampopoulos prepares to remove a recorder from a locmotive involved in the derailment. </td></tr><tr><td valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_downs.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_downs_s.jpg"" alt="""" /></a></td><td valign=""top"">
            <img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_8643_s.jpg"" alt="""" />
         </td><td valign=""top"">
            <a href=""/investigations/Pictures/paulsboro_8643.jpg"" target=""_blank""><img width=""220"" class=""border"" src=""/investigations/Pictures/paulsboro_8674_s.jpg"" alt="""" /></a></td></tr><tr><td width=""220"" valign=""top"">Antion Downs taking photos on the scene of the Paulsboro, NJ train derailment and hazmat release. </td><td width=""220"" valign=""top"">Police Chief Chris Wachter discussing the Paulsboro, NJ train derailment with Chairman Hersman.</td><td width=""220"" valign=""top""><p>Cresence Stafford, Muhamed El-Zoghbi, and Shannon Bennett on the scene of the Paulsboro, NJ train derailment and hazmat release.</p></td></tr></tbody></table>​<br> 
<h4>Related Videos&#58;<br></h4> ​<iframe src=""https&#58;//www.youtube.com/embed/wkQrftUf6lI?controls=0"" title=""YouTube Player"" class=""youtube""></iframe><iframe src=""https&#58;//www.youtube.com/embed/g56TtSA0cL4?controls=0"" title=""YouTube Player"" class=""youtube""></iframe><iframe src=""https&#58;//www.youtube.com/embed/wtWJfyVCSsA?controls=0"" title=""YouTube Player"" class=""youtube""></iframe><iframe src=""https&#58;//www.youtube.com/embed/p6He3zzoh1A?controls=0"" title=""YouTube Player"" class=""youtube""></iframe><br>","<p>​​We determined&#160;that the probable cause of the derailment and subsequent hazardous material release at the Paulsboro moveable bridge was Consolidated Rail Corporation (1) allowing the train to proceed past the red signal aspect with the rail slide locks not fully engaged, which allowed the bridge to rotate and misalign the running rails as the train moved across it, and (2) relying on a training and qualification program that did not prepare the train crew to examine the bridge lock system.<br></p><p>Contributing to the accident was the lack of a comprehensive safety management program that would have identified and mitigated the risks associated with the continued operation of the bridge despite multiple bridge malfunctions of increasing frequency. Contributing to the consequences of the accident was the failure of the incident commander to implement established hazardous materials response protocols for worker protection and community exposure to the vinyl chloride release.<br></p>","<p>​We made recommendations to&#160;​​the Consolidated Rail Corporation, the US Department of Transportation​, the Federal Railroad Administration​, the Pipeline and Hazardous Materials Safety Administration​, the Association of American Railroads​, the American Short Line and Regional Railroad Association​, International Association of Fire Chief, the National Volunteer Fire Council, the New Jersey State Police Office of Emergency Management​,&#160;​​​the New Jersey Bureau of Fire Department Services, the New Jersey Department of Labor and Workforce Development​ and the New Jersey Department of Health​.<br></p>",,,,,,,,,,,,,,
55,Amtrak Train 350 Derailment,2012-10-21T04:00:00Z,41.8483526,-86.2763099,Closed,,,,,,,,"<p>​On Sunday October 21, 2012, at 10&#58;10 a.m. eastbound Amtrak (National Railroad Passenger Corporation) train 350, operating over the Amtrak Michigan Line (AML) in Niles, Michigan, entered the Niles Yard from the main track at Control Point (CP) 190 while traveling 61 mph. The train derailed about 291 feet after diverging from the main track and traveled 1,148 additional feet before coming to a stop on a yard track.<br></p>",<p>​We determined that the&#160;probable cause of the accident was the unauthorized use of a jumper wire that provided a false proceed signal with a mainline switch lined to Niles Yard. The use of the jumper wire was inconsistent with Amtrak procedures for using jumper wires to override signal and train control safety-critical circuits. Contributing to the accident was the inadequate oversight by Amtrak management to ensure proper jumper wire safeguards were employed.​<br></p>,<p>​We&#160;issued safety recommendations to the Federal Transit Administration (FTA) and the FRA.​<br></p>,,,,,,,,,,,,,,
