,Title,Accident_x0020_Date,Geolocation_x0020_Latitude,Geolocation_x0020_Longitude,NSTB_x0020_Investigation_x0020_Status,NTSB_x0020_Title,Executive_x0020_Summary,Probable_x0020_Cause,AccidentContent,AccidentCount,AccidentHeader,DisclaimerContent,WhatHappened,WhatWeFound,WhatWeRecommended,IIC,LessonsLearned,Waterway,InvestigativeDetailVideo1,InvestigativeDetailVideo2,InvestigativeDetailVideo3,InvestigativeDetailVideo4,InvestigativeDetailVideo1Title,InvestigativeDetailVideo2Title,InvestigativeDetailVideo3Title,InvestigativeDetailVideo4Title,RelatedSafetyAlert,RelatedRecommendations,RelatedReports
71,"Union Pacific Railroad Freight Train Derailment, Hazardous Material Release and Fire",2020-07-29T04:00:00Z,33.431908,-111.943749,Closed,,,,,,,,"<p>On July 29, 2020, about 6&#58;06 a.m. local time, a northbound Union Pacific Railroad (UP) freight train, MTUPX-29, derailed 12 railcars at the south end of the railroad bridge over Tempe Town Lake on UP’s Phoenix Subdivision in Tempe, Arizona.[1] At the time of the derailment, train MTUPX-29 was a mixed freight train consisting of 3 locomotives and 97 railcars. One of the derailed railcars struck the bridge structure, and part of the bridge collapsed, dropping railcars and bridge structure onto Rio Salado Parkway below and temporarily shutting down the road. Five of the derailed railcars were DOT-111 tank cars carrying various hazardous materials.[2] Two of these tank cars, both carrying UN1915 cyclohexanone, a flammable hazardous material, fell from the bridge during the​ ​​derailment; the rest remained in-line with the track. [3] One of the fallen DOT-111 tank cars released about 2,200 gallons of cyclohexanone, creating a pool of hazardous material below the damaged bridge. The cyclohexanone did not ignite, and no other tank cars were breached. Derailed lumber cars, which remained on the bridge, caught fire during the derailment. Some lumber fell onto and near the road, where it burned for several hours. (See figure 1.) There were no fatalities; one firefighter was treated for smoke inhalation at the scene. UP estimated the damage costs to be about $485,000 for railroad equipment, $435,000 for track and structures, and $10 million for the bridge.​​<br></p><hr /><ol><li>​​(a) Visit <a href=""/Pages/home.aspx"">ntsb.gov </a>to find additional information in the <a href=""https&#58;//data.ntsb.gov/Docket/Forms/searchdocket"">public docket</a> for this NTSB investigation (case number RRD20LR005). Use the <a href=""https&#58;//data.ntsb.gov/carol-main-public/basic-search"">CAROL Query​</a> to search safety recommendations and investigations. (b) All times in this report are local time unless otherwise noted. Because Arizona is one of two states that did not go on daylight saving time during the summer of the derailment, local time in Tempe aligns with Pacific Daylight Time. (c) The UP Timetable for the Phoenix Subdivision lists train movement as either eastward or westward, but for clarity, this report will use geographic direction for train movement and track references. Thus, as the train was traversing the Tempe Town Lake Bridge, this report describes it as traveling north.<br></li><li>​​​The rest of the 12 derailed railcars were mixed freight.</li><li>Cyclohexanone is classified as a Class 3 flammable liquid, packing group III. The safety data sheet listed cyclohexanone by its trademark name Nadone® and described the material as a clear, colorless liquid with a “mint-like acetone-like” odor.<br></li></ol>
<br>","<p>​​We&#160;determined&#160;that the probable cause of the Union Pacific Railroad freight train derailment and subsequent bridge collapse on July 29, 2020, was a broken rail located on the ballast deck portion of the wooden trestle approach about 30 feet from the steel bridge. Contributing to the severity of the derailment was the absence of an inner guard rail preceding the steel bridge structure, which allowed the derailed equipment to move laterally into the bridge structure and cause its collapse.​<br></p>",,,,,,,,,,,,,,,
72,Port Authority Transit Corporation Employee Fatality,2020-07-26T04:00:00Z,39.834361,-74.999016,Closed,,,,,,,,"<p>​​On Sunday, July 26, 2020,&#160;a Port Authority Transit Corporation (PATCO) maintenance employee was struck and killed between two railcars at the Lindenwold Yard facility on track 12 east.​ The deceased maintenance employee was found by another maintenance employee at about 9&#58;03 p.m., approximately two car lengths away from the designated employee walkway between railcars on track 12 east and a train stored on track 12 west. The stored train was blocking the designated employee walkway. ​The autopsy report by the Gloucester County, New Jersey, medical examiner indicated that the cause of death was multiple blunt trauma. When found, the deceased maintenance employee was not wearing a reflective vest and did not have a portable radio.<br></p>",<p>​​The probable cause of the accident was the maintenance employee walking in an area not designated for foot traffic between two railcars with insufficient clearance and being struck during an uncoupling maneuver. Contributing to the accident was the Port Authority Transit Corporation’s storage of railcars on the designated employee walkway and not requiring employees to use these walkways in the yard.<br></p>,,,,,,,,,,,,,,,
73,Union Pacific Railroad Employee Fatality,2020-04-23T04:00:00Z,41.9182736,-87.9097397,Closed,,,,,,,,"<p>​On April 23, 2020, at 10&#58;02 a.m. local time, Union Pacific Railroad (UP) train YPR6423, consisting of two locomotives and four rail cars, collided with a truck tractor in combination with a semi-trailer (combination vehicle) as the train entered a public highway-rail grade crossing outside of the Proviso Yard in Northlake, Illinois. The train was traveling at a speed of 10 mph while shoving rail cars into an industry track.1 The remote-control locomotive (RCL) operator was controlling the movement of the train from the end rail car and died as a result of the collision as the train entered the grade crossing at Railroad Avenue.​<br></p>",<p>We determined that the&#160;probable cause of this accident was Union Pacific Railroad’s allowance of train movement through a grade crossing without first stopping the train to provide warning. Also contributing to the accident was the combination vehicle driver’s failure to yield to the train as he approached the public highway-rail grade crossing.​<br></p>,,,,,,,,,,,,,,,
74,CSX Transportation Derailment with Hazardous Materials Release and Fire,2020-02-13T05:00:00Z,37.3403836,-82.4050139,Closed,,,,,,,,"<p>​​On February 13, 2020, a high hazard flammable train carrying denatured ethanol derailed on a CSX Transportation (CSX) railroad track that runs between a hillside and the Russell Fork River near Draffin, Kentucky. In the 2 weeks before the derailment, the area where the derailment occurred received more than 300 percent of its normal amount of rainfall, which prompted the mudslide that covered the track with mud and debris immediately before the derailment. Three leading locomotives, a buffer car, and four tank cars located at the front of the train derailed. Two of the derailed tank cars breached and released 38,400 gallons of denatured ethanol, which combined with diesel fuel from the locomotives and ignited. The locomotives were destroyed by the ensuing fire, and the train crew was able to evacuate through the river and sustained minor injuries.<br>
</p><p></p>","<p>We determined that the probable cause of the February 13, 2020, derailment&#160;of CSX Transportation train K42911 was loose mud, vegetation, sand, soil, and rock from a mudslide that obstructed the track following excessive rain accumulation over several weeks. Contributing to the derailment was CSX Transportation’s use of a weather alert system in which notifications were developed and implemented that did not account for the impact of the unusual increases and accumulation of precipitation. Contributing to the severity of the derailment was a fire resulting from the release of hazardous materials from breached US Department of Transportation-111 tank cars damaged in the derailment. Also contributing to the severity of the derailment was the failure of the Pipeline and Hazardous Materials Safety Administration to withdraw regulatory interpretation 06-0278 that pertains to Title 49 Code of Federal Regulations 174.85, which allowed the use of a single buffer railcar between the locomotives and the first tank car containing hazardous materials if no other nonhazardous materials cars are available in the consist.​​​<br></p>","<p>We made recommendations to the Class I Railroads and Amtrak, ​​American Short Line and Regional Railroad Association and the American Public Transportation Association. We reiterated recommendations to&#160; the Association of American Railroads, the American Short Line and Regional Railroad Association, and the Renewable Fuels Association, the Pipeline and Hazardous Materials Safety Administration, and to the Federal Railroad Administration​.<br></p>",Jim Southworth,,,,,,,,,,,,,
75,Collision Between Sacramento Regional Transit District Light Rail Vehicles,2019-08-22T04:00:00Z,36.621736,-121.424303,Closed,,,,,,,,"<p>​​On August 22, 2019, at 9&#58;38 p.m. local time, northbound Sacramento Regional Transit District (SacRT) passenger train 9 collided head-on with a stopped southbound nonrevenue test train on the blue line near milepost 6.72 in Sacramento, California, at a speed of 32 mph. Train 9 had 1 operator and 27 passengers on board. The test train had one operator and two contractors on board. Thirteen people were transported to area hospitals with non-life-threatening injuries. Neither train derailed, and both trains experienced minimal structural damage. SacRT estimated damage to be $242,450.<br></p>",<p>​We&#160;determined&#160;that the probable cause of the collision of two Sacramento Regional Transit District light rail trains was the Sacramento Regional Transit District’s weak administrative controls that allowed the transportation supervisor to authorize a high-speed test train to enter the mainline without knowing the location of passenger train 9 on the same track. Contributing to the collision was senior management’s failure to assess the transportation supervisor’s competency in the combined role as both a controller and dispatcher on the evening shift.</p>,"<p>We made recommendations to SacRT to do the following&#58; ensure employee performance is monitored and evaluated while on a performance improvement plan for the intended duration of the plan or until the employee has demonstrated competency in the position they occupy; conduct a risk assessment of mainline high-speed testing and revise testing schedules and communication requirements to ensure that necessary controls are in place; improve the train delay reporting process; and install a transmission-based train control system. We also recommended that the California Public Utilities Commission revise its instruction to SacRT and require SacRT to conduct a formal risk assessment of high-speed testing.<br></p><p>Further, we reiterated a recommendation to the Federal Transit Administration to require rail transit agencies to implement transmission-based train control systems that prevent train collisions.<br></p>",,,,,,,,,,,,,,
76,Collision of Two CSX Transportation Freight Trains,2019-08-12T04:00:00Z,40.98983,-83.39478,Closed,,,,,,,,"<p>On August 12, 2019, about 5&#58;09 a.m., local time, westbound CSX Transportation freight train H70211 collided with the side of eastbound CSX Transportation freight train W31411 at a switch near Carey, Ohio. The trains were operating on the CSX Transportation Columbus Subdivision which extends 90.6 miles from Columbus, ​Ohio, to Fostoria, Ohio. Each train's crew consisted of a conductor and a train engineer. The lead locomotive of the westbound train and railcars loaded with refuse in positions 1 through 4 were derailed onto their sides from the collision. The eastbound train derailed 21 railcars, loaded with frac sand, in positions 6 through 26. As a result of the collision, the eastbound and westbound train engineers suffered minor injuries. Collision damage was estimated at $4.9 million. No placarded hazardous material railcars derailed.<br></p>",<p>We determined that the​ probable cause of the train collision was the failure of the westbound train engineer to respond to the signal indications requiring him to slow and stop the train prior to Control Point Springs because of his impairment due to the effects of alcohol. Contributing to the collision was the design of the positive train control system which allowed continued operation in restricted mode on the main track.<br></p>,"<p>​​We made&#160;recommendations to the US Department of Transportation; the Federal Railroad Administration; the Association of American Railroads, the American Short Line and Regional Railroad Association, National Railroad Passenger Corporation, Alaska Railroad, and the American Public Transportation Association; and CSX. We also classified 
two recommendations to the Federal Railroad Administration.</p>",,,,https://www.youtube.com/watch?v=cLL7A6pfSbQ,,,,Board Meeting  9/15/2020,,,,,,
77,Southeastern Pennsylvania Transit Authority Train Struck Two Track Workers,2019-07-08T04:00:00Z,39.9526,-75.1652,Closed,,,,,,,,"<p>​On Monday, July 8, 2019, about 5&#58;21 p.m. local time, northbound Southeastern Pennsylvania Transit Authority (SEPTA) train 46 struck two SEPTA roadway workers on express track 3 on SEPTA’s Broad Street Subway Line in Philadelphia, Pennsylvania. One worker was killed, and the other was transported to a local hospital with non life threatening injuries. Prior to the accident, a southbound SEPTA train (train 41) was operating on express track 2 (track 2) just north of SEPTA’s Erie interlocking and passed the workers. Simultaneously, northbound train 46 struck the roadway workers as it departed the Erie Station on track 3.<br></p>",<p>​We determined that the probable cause of this accident was Southeastern Pennsylvania Transit Authority’s decision to use train approach warning for roadway worker protection while performing maintenance in an area with multiple main tracks where trains could approach from either direction at full track speed.​<br></p>,,,,,,,,,,,,,,,
78,Placement of DOT-111 Tank Cars in High Hazard Flammable Trains and the Use of Buffer Cars for the Protection of Train Crews,2019-04-24T04:00:00Z,,,Closed,,,,,,,,"<p>​​​The National Transportation Safety Board (NTSB) is investigating two separate derailments of high hazard flammable trains (HHFT) in Draffin, Kentucky, and Fort Worth, Texas, which resulted in breached tank cars and hazardous material fires.<br></p>","<p>​The NTSB found that in both derailments, least-protective US Department of Transportation (DOT)-111 tank cars were placed in positions that increased the risk of derailment and breaching of the tank cars, resulting in release of their hazardous materials contents. Additionally, in Draffin, Kentucky, the lead locomotives were separated from the hazardous materials tank cars by only one buffer car, which shortened the distance between the breached tank cars and the crewmembers, increasing the risk of injury or death.​<br></p>","<p>We issued one recommendation to the Association of American Railroads (AAR), the American Short Line and Regional Railroad Association (ASLRRA), and the Renewable Fuels Association (RFA); reiterating one recommendation to the Federal Railroad Administration (FRA); and reiterating two recommendations to the Pipeline and Hazardous Materials Safety Administration (PHMSA).​<br></p>",,,,,,,,,,,,,,
79,Union Pacific Railroad Derailment with Hazardous Materials Release and Subsequent Fire,2019-04-24T04:00:00Z,32.8010767,-97.5701947,Closed,,,,,,,,"<p>​​​On April 24, 2019, at 12&#58;33 a.m. local time, a southbound Union Pacific Railroad (UP) high-hazard flammable key train, UEBLTG20, carrying denatured ethanol (UN1987), derailed in Fort Worth, Texas.&#160;The train was 6,122 feet long, weighed 13,230 tons and consisted of three locomotives, two buffer cars, and 96 loaded tank cars.&#160;Twenty-six tank cars derailed and three tank cars were breached, leaking 65,270 gallons of denatured ethanol.&#160;Several cars caught fire. The released denatured ethanol ignited and formed pool fires and some product entered a tributary of the Trinity River. The train was traveling 26 mph and it was raining at the time of the derailment. UP estimated the damages to be $6,313,217.<br></p>","<p>​The probable cause of the accident is the derailment of Union Pacific Railroad train UEBLTG20 due to a weakened track structure and wash out resulting from a water overflow event due to rain causing Echo Lake to flood. Contributing factors include deferred maintenance of primary and emergency spillways at Echo Lake, and the absence of dynamic weather reporting criteria at Union Pacific Railroad.​<br></p>",,,,,,,,,,,,,,,
80,CSX Transportation Employee Fatality,2019-04-13T04:00:00Z, 35.001718, -85.377528,Closed,,,,,,,,"<p>​​​On April 13, 2019,&#160;a CSX Transportation (CSX) carman was struck and killed by a remote control locomotive (RCL) operating in a remote control zone (RCZ) at the Wauhatchie Rail Yard in Chattanooga, Tennessee, during a switching maneuver at the north end of the yard. ​The accident carman was on foot crossing the lead track in the RCZ at the time of the accident.<br></p>",<p>​​The NTSB determines the probable cause for the CSX Transportation employee fatality in the Wauhatchie Rail Yard was the inability of the carman to maintain situational awareness in the remote control zone due to the intoxicating effects of alcohol.​<br></p>,,,,,,,,,,,,,,,
81,Norfolk Southern Corporation Employee Fatality,2019-02-07T05:00:00Z,39.29818,-76.533743,Closed,,,,,,,,"<p>​​On February 7, 2019, about 7&#58;00 a.m. local time, a Norfolk Southern Corporation railroad conductor was fatally injured while performing switching operations at the President Street intermodal tracks section of the Bayview Yard of the Baltimore Consolidated Terminal, Baltimore, Maryland. The conductor was riding on the side of the leading railcar of train 38A during a reverse movement when he was pinned between the railcar he was riding and a stationary railcar on an adjacent track.</p><p>On the morning of the accident, after uncoupling all but four railcars, the train’s engineer notified the yardmaster by radio that the train was secured and asked to move the train to its next switching location. The yardmaster reminded the engineer that the conductor was not allowed to ride on the side of railcars within the intermodal facility tracks and subsequently approved the train’s movement. As the train reversed north, the lead railcar, on which the conductor was riding, approached a slight right curve where three railcars had been stored on an adjacent track. When the train entered the curve, the distance between the train and stored railcars decreased to 9 inches. As the train continued to reverse, the engineer passed the conductor lying between both tracks. The engineer stopped the train and radioed the yardmaster to report that the conductor was down and that emergency assistance was needed.<br></p>","<p>We determined​&#160;that the probable cause of the fatality was the conductor riding on the side of a railcar for unknown reasons as the moving train approached stored railcars on an adjacent track, which resulted in decreased clearance, in a section of the Bayview Yard where Norfolk Southern Corporation’s terminal instructions and operating rules specifically prohibited riding railcars in the close-clearance restriction areas.<br></p>","<p>​As a result of this investigation, we made a recommendation to Norfolk Southern Corporation to review and revise the terminal instructions in the Harrisburg Division Timetable 1 that govern the close-clearance restriction locations within the Baltimore Consolidated Terminal and ensure the instructions contain consistent language related to close-clearance locations. We also recommended that Norfolk Southern Corporation revise the Baltimore Consolidated Terminal training and testing program to emphasize close-clearance restriction locations and location-specific hazards.​​​<br></p>",,,,,,,,,,,,,,
82,CSX Transportation Employee Fatality,2018-11-30T05:00:00Z,32.7539331,-81.2500411,Closed,,,,,,,,"<p>​​On November 30, 2018, at 10&#58;20 a.m. local time, CSX Transportation (CSX) northbound freight train F-794-30, traveling about 50 mph, struck and killed a CSX track welder. The accident occurred at the North End Estill Siding switch, milepost (MP) S-449.7, on the CSX Columbia subdivision in Estill, South Carolina. The welder was occupying the track as the train approached. An additional roadway worker, a trackman, was at the work location and had been assigned to serve as a watchman, which involved watching for approaching trains and providing a warning to the welder.&#160;The crewmembers of train F-794-30 told National Transportation Safety Board (NTSB) investigators that they did not realize that a person was on the track until moments before impact. The crew of train F-794-30 sounded the train horn and bell; however, there was no response from the roadway work group.<br></p>","<p>​We determined that the probable cause of the roadway worker fatality in Estill, South Carolina, was the failed implementation of train approach warning. Contributing to the accident were&#58; (1) the decision by CSX Transportation management to use train approach warning instead of establishing working limits, (2) the decision by the watchman to cease his train detection and warning efforts to engage in other work while the welder was still working on an active track, and (3) the decision of the welder to remove his high-visibility safety apparel before leaving the work site.​<br></p>",,,,,,,,,,,,,,,
83,Collision of Union Pacific Railroad Train MGRCY04 with a Stationary Train,2018-10-04T04:00:00Z,41.100037,-105.140727,Closed,,,,,,,,"<p>​​On October 4, 2018, at 7&#58;40 p.m. local time, eastbound Union Pacific Railroad freight train MGRCY04 (striking train) collided with the rear of stationary Union Pacific Railroad freight train MPCNP03 (stationary train) after cresting a hill and descending a grade for about 13 miles. The striking train consisted of 3 leading locomotives and 105 railcars. The locomotive engineer and conductor of the striking train were killed, and 3 locomotives and railcars 1 through 57 of the striking train derailed while the rear 5 railcars and the railcars positioned 8, 9, and 10 from the rear of the stationary train derailed. Damage was estimated by Union Pacific Railroad to be $3.2 million.</p><p>As the train descended the grade, the locomotive engineer initiated a full-service brake application, however, the train’s speed continued to increase. At milepost 529.95 the train was still accelerating, reaching 28 mph when the locomotive engineer initiated an emergency brake application. The event recorder indicated that information was being transmitted between the controlling locomotive and the rear railcar via a telemetry link for the previous 45 minutes. After the emergency brake application, the status of the communications system changed to “FR NC,” which means front-to-rear no communication. The emergency brake request was not received at the end-of-train device, which would have initiated an emergency brake application at the rear of the train. Five minutes after the locomotive engineer initiated the emergency brake application, the end-of-train device still had not received the emergency brake request, and the train collided with the standing train at about 55 mph at milepost 527.1. Prior to the collision, the crew of the striking Union Pacific Railroad freight train reported problems with the train’s air brake system and radioed the Union Pacific Railroad Harriman Dispatch Center to advise that they had accelerated to 51 mph and were unable to stop. The Union Pacific Railroad Harriman Dispatch Center notified the crew of Union Pacific freight train MPCNP03 and advised them to evacuate the train to avoid possible injury from the runaway train.<br></p>","<p>We&#160;determined&#160;that the probable cause of the collision was the failure of the Union Pacific train MGRCY04 air brake system due to an air flow restriction in the brake pipe and the failure of the end-of-train device to respond to an emergency brake command. Contributing to the accident was the failure of Union Pacific Railroad to maintain the railcars in accordance with federal regulations, including regularly performing single railcar air brake tests. Further contributing to the accident were communication protocols, set by Federal Railroad Administration regulations and industry standards, that allowed extended time intervals for loss of communication notification between the head-of-train device and the end-of-train device without warning the train crew of the loss of communication.​<br></p>","<p>​We made new recommendations to the Federal Railroad Administration and the Association of American Railroads, the American Short Line and Regional Railroad Association and the Association of American Railroads.<br></p>",,,,,,,,,,,,,,
84,Hazards of Moving Between Transit Railcars,2018-09-23T04:00:00Z,40.0024137,-75.2581099,Closed,,,,,,,,"<p>​On September 23, 2018, about 5&#58;35 p.m. local time, a Southeastern Pennsylvania Transportation Authority (SEPTA) subway train operator stopped a southbound train between the Alleghany Station and the North Philadelphia Station on the Broad Street Line when a passenger activated an emergency alert.&#160;The train dispatcher instructed the train operator to perform a ground level inspection of the train. The operator found, between the running rails about 10 feet south of the Alleghany Station platform, a child that had been struck and killed by the train. According to witness statements provided to SEPTA officials, the child, a 7-year-old boy, was walking through the end-of-railcar doors from car 516 to car 536, when he fell between the railcars as the train moved out of the Alleghany Station.<br></p>",,"<p>​​As a result of this investigation, we made&#160;safety recommendations to the Federal Transit Administration.​​</p>",,,,,,,,,,,,,,
85,"Dallas, Garland & Northeastern Railroad Employee Fatality",2018-08-13T04:00:00Z,32.760333,-96.788831,Closed,,,,,,,,"<p>​​On August 13, 2018, at 12&#58;23 a.m., a Dallas, Garland &amp; Northeastern Railroad, Inc. (DGNO) railroad conductor was fatally injured during a shoving (pushing) movement in Dallas, Texas. The DGNO is a subsidiary of Genesee &amp; Wyoming Inc. (G&amp;W), a holding company that owns short line railroads throughout the United States. DGNO has a joint use agreement with Union Pacific Railroad (UP). The agreement allows the DGNO the use of UP’s Cadiz Yard, which consists of three yard tracks that are located in the downtown area of Dallas, Texas.</p><p>On August 12, the yard crew went on duty at Mockingbird Yard at 6&#58;00 p.m. The yard crew included an engineer and a conductor. This was the home terminal for the crewmembers, and each received more than the statutory off‐duty period prior to reporting for duty. Both the engineer and the conductor were off duty for 60 hours.<br></p>",<p>​We determined&#160;that the probable cause of this accident was the conductor improperly lining a switch for movement onto a track that he was occupying. Contributing to the accident was the conductor’s inattention to the train’s movement.​<br></p>,,,,,,,,,,,,,,,
86,BNSF Railroad Collision,2018-06-05T04:00:00Z,35.433024,-113.629791,Closed,,,,,,,,"<p>​​On June 5, 2018, about 2&#58;50 p.m. local time, a westbound BNSF Railway intermodal train, S MEMSCO1 02L, was operating in multiple main track in centralized traffic control territory when it collided with the rear of a slow moving eastbound work train, WNEESGM1 05. The work train was making an eastbound reverse move to drop off an employee before traveling west to exit the main track. The collision occurred on main track 1 at milepost 480.2 in an area known as Crozier Canyon, about 33 miles east of Kingman, Arizona. The collision resulted in the death of one contract (Herzog Railroad Services, Inc.) employee who was traveling on the work train. Another Herzog employee was air lifted to a hospital in Las Vegas with serious injuries.</p><p>​The loaded eastbound work train consisted of 29 cars and 2 forward-facing locomotives, was 1,800 feet long, and weighed 3,830 tons. After unloading rail on main track 1, the train headed east to drop off an employee. The work train was traveling up a 1.5 percent grade at about 9 mph on main track 1, approaching an 8° (sharp) curve at Crozier Canyon when the rail unloading machine on the rear of the work train and the lead locomotive of the westbound intermodal train collided.</p><p>The westbound intermodal train consisted of one forward-facing locomotive and two rear-facing locomotives at the front of the train and 72 loaded cars, was 6,574 feet long, and weighed 8,186 tons. After assuming the work train was headed west based on radio transmissions, the westbound intermodal train crew decided to proceed past a red restrictive signal at a speed slow enough, but not exceeding 15 mph, to permit stopping short of a train, a car, an obstruction, a stop signal, a derail, or an improperly lined switch. The train traversed a descending 1.5 percent grade reaching a top speed of 15 mph prior to reaching the 8° curve at Crozier Canyon, where tall trees on the inside of the curve impaired visibility. Both trains were operating with positive train control.​​​​<br></p>",<p>We determined&#160;that the probable cause of the accident was the failure of the BNSF Railway train crew of the intermodal train to operate in accordance with restricted speed requirements and stop short of the opposing train. Contributing to the accident was (1) BNSF Railway’s failure to establish sufficient on-track safety and (2) the Federal Railroad Administration’s interpretation of Title 49 <i>Code of Federal Regulations</i>​ Part 214 Subpart C that allows work trains to lay rail without using a form of on-track safety.</p>,"<p>​​​​As a result of the investigation, we mad​es two safety recommendations to the Federal Railroad Administration</p>",,,,,,,,,,,,,,
87,Metropolitan Atlanta Rapid Transit Authority Train 401 Strikes On-Track Equipment,2018-06-03T04:00:00Z,33.9106364,-84.3504497,Closed,,,,,,,,"​​On June 3, 2018, about 8&#58;46 p.m. eastern daylight time, Metropolitan Atlanta Rapid Transit Authority (MARTA) northbound train 401 struck on-track equipment (OTE) about 120 yards north of the Medical Center Station, near Sandy Springs, Georgia.&#160;The train had departed the MARTA Medical Center Station just prior to the accident. The Cleveland Electric Company, a MARTA contractor, owned and operated the OTE. A contract employee, who was the operator of the OTE, died from injuries sustained during the collision. Neither the passengers nor the train operator reported any injuries. The train speed at the time of collision was 22 mph.<br>",<p>​We&#160;determined&#160;that the probable cause of this collision was the primary flagperson moving the on-track equipment outside of the restriction area without authority and on-track protection. Contributing to the accident was the rail operator’s failure to make a visual check of the immediate track area ahead of the train before commencing movement from the Medical Center Station and a failure to maintain a constant visual check of track conditions as far ahead as possible.​<br></p>,,,,,,,,,,,,,,,
88,CSX Transportation Freight Train Derailment and Bridge Collapse,2018-05-19T04:00:00Z,38.806497,-77.105928,Closed,,,,,,,,"<p>​On May 19, 2018, at 7&#58;02 a.m. local time, southbound CSX Transportation (CSX) freight train X41518 derailed near milepost (MP) 102.9 as it approached a bridge overpass in Alexandria, Virginia.&#160;The train had been traveling on main track one of the RF&amp;P subdivision.&#160;As a result of the derailment, the CSX bridge supporting main track one was extensively damaged and collapsed at the approaching abutment wall. The bridge structure and 8 of the 31 derailed railcars fell upon the tracks below, owned by Norfolk Southern Railways (NS).&#160;The CSX bridge for main tracks two and three was not involved and remained in service throughout the investigation.<br></p>","<p>​​We determined that the probable cause of the CSX Transportation train derailment and subsequent bridge collapse on May 19, 2018, was a subgrade fill failure of the track structure that displaced a large area of ballast under the low rail of the track near milepost CFP 102.9, resulting in a cross-level deviation of the track significant enough to allow a wheel climb derailment.​<br></p>",,,,,,,,,,,,,,,
89,Amtrak Roadway Worker Fatality,2018-04-24T04:00:00Z,38.9512155,-76.8168308,Closed,,,,,,,,"<p>​​​On April 24, 2018, about 8&#58;58 a.m. local time, northbound Amtrak train 86 struck and killed an Amtrak rail gang watchman near the Bowie State Train Station in Bowie, Maryland. The accident occurred on main track 1 at milepost 119.2 on the Philadelphia to Washington line, located on Amtrak’s Northeast Corridor. At the time of the accident, main track 2 was out of service under a continuous track outage for track maintenance, and the adjacent tracks immediately to the east and west of main track 2 (main tracks 1 and 3, respectively) were in service for train movements. Three watchmen were protecting the roadway workers and watching for trains moving on adjacent tracks to warn workers of approaching trains. One watchman was positioned near the boarding platform, another was positioned in a nearby curve, and the third watchman was positioned toward the end of the curve, near a work gang of welders. The third watchman was the employee struck by the train. No passengers or crewmembers on Amtrak train 86 were injured.<br></p><p>Amtrak train 86 departed Washington, D.C.’s Union Station about 8&#58;40 a.m., destined for New York’s Penn Station. The train was authorized to operate on main track 1 at maximum authorized speeds between 105 and 110 mph. The accident occurred when Amtrak train 86 entered the work zone. Immediately before Amtrak train 86 arrived at the work zone, Maryland Area Rail Commuter train 421 was traveling southbound through the work zone on main track 3, preparing to service the southbound passenger platform at the Bowie State Train Station. When Amtrak train 86 passed the Bowie State Train Station on main track 1, the engineer noticed that the rail gang watchman was standing too close to the track’s edge, facing the roadway workers on main track 2 and the passing Maryland Area Rail Commuter train on main track 3. He was not looking toward Amtrak train 86’s approach and did not respond to the horn from the train nor the warnings from the other watchmen. The engineer applied emergency train braking, slowing the train to 98 mph, before striking and killing the rail gang watchman.&#160;<br></p>","<p>​The probable cause of the Bowie accident was Amtrak’s insufficient site-specific safety work plan for the Bowie project that (1) did not consider the multiple main tracks in a high noise environment and (2) did not provide the rail gang watchman with a safe place to stand with level footing and sufficient sight distance to perform his duties, which led the rail gang watchman to stand on an active track in a work zone in the path of Amtrak train 86. Contributing to this accident was Amtrak’s decision to use train approach warning for roadway worker protection in lieu of the protections that could have been provided by the positive train control system.​<br></p>","<p>​We made&#160;recommendations​ to the Federal Railroad Administration​, Amtrak (National Railroad Passenger Corporation), and&#160;Amtrak and all Class I Railroads​. We reiterated a recommendation to Amtrak.<br></p><p><a href=""/Advocacy/Activities/Pages/homendy-20210930.aspx"">​​Letter to DOT Secretary</a>​</p><p><a href=""/Advocacy/Activities/Pages/homendy-20210930b.aspx"">​​Letter to CEOs of the Class I railroads</a>​<br></p>",,,,,,,,,,,,,,
90,Passenger Fatality on the Long Island Rail Road,2018-04-05T04:00:00Z,40.6559765,-73.6777734,Closed,,,,,,,,"<p>​On April 5, 2018, about 8&#58;00 p.m. eastern daylight time, a passenger who was walking eastward on the Long Island Rail Road (LIRR) Lynbrook Station platform came into contact with the side of LIRR train 884. Subsequently, the passenger contacted the side of the train and was dragged and killed by the train as it was leaving the station.1 (See figure 1.) The accident happened in Lynbrook, New York, on the LIRR Long Beach Branch. At the time of the accident, it was dark, the sky was clear, the wind was from the south at 19 mph, and the temperature was 42°F.<br></p>",<p>​We&#160;determined&#160;that the probable cause of the accident was the failure of the passenger to recognize that the departing train was moving as he walked on the station platform. Contributing to the cause of the accident was the high level of alcohol in the passenger at the time of the accident.​<br></p>,,,,,,,,,,,,,,,
