,Title,Accident_x0020_Date,Geolocation_x0020_Latitude,Geolocation_x0020_Longitude,NSTB_x0020_Investigation_x0020_Status,NTSB_x0020_Title,Executive_x0020_Summary,Probable_x0020_Cause,AccidentContent,AccidentCount,AccidentHeader,DisclaimerContent,WhatHappened,WhatWeFound,WhatWeRecommended,IIC,LessonsLearned,Waterway,InvestigativeDetailVideo1,InvestigativeDetailVideo2,InvestigativeDetailVideo3,InvestigativeDetailVideo4,InvestigativeDetailVideo1Title,InvestigativeDetailVideo2Title,InvestigativeDetailVideo3Title,InvestigativeDetailVideo4Title,RelatedSafetyAlert,RelatedRecommendations,RelatedReports
56,Derailment of Amtrak Train No. 6 on the Burlington Northern Railroad,1990-04-23T04:00:00Z,,,Closed,,,,,,,,"About 1 26 p m central daylight time on April 23, 1990, eastbound National Railroad Passenger Corporation (Amtrak) train No 6, the California Zephyr, derailed at Batavia, Iowa, while operating on the Burlington Northern Railroad (BN) One passenger received serious injuries, 10 crewmembers and 75 passengers received minor injuries. The estimated damage was $1,835,000.",,,,,,,,,,,,,,,,
57,Derailment of Southeastern Pennsylvania Transportation Authority (SEPTA) Commuter Train 61,1990-03-07T05:00:00Z,,,Closed,,,,,,,,,,,,,,,,,,,,,,,,
58,"Collision of Amtrak Passenger Train No. 708 on Atchison, Topeka and Santa Fe Railway with Tab Warehouse and Distribution Co. Tractor-Semi Trailer",1989-12-19T05:00:00Z,,,Closed,,,,,,,,"About 9&#58;38 a.m., Pacific standard time, on December 19, 1989, National Railroad Passenger Corporation (Amtrak) passenger train 708, consisting of one locomotive unit and five passenger cars, struck a TAB Warehouse &amp; Distribution Company tractor semitrailer in a dense fog at a highway grade crossing near Stockton, California. The collision derailed the locomotive and all five passenger cars. A fire followed the train impact with the truck.",,,,,,,,,,,,,,,,
59,Derailment of CSX Transportation Inc. Freight Train and Hazardous Materials Release,1989-07-22T04:00:00Z,,,Closed,,,,,,,,"About 11.20 a.m. central daylight time on July 22, 1989, CSX Transportation, Inc., freight train R-331-22 derailed near Freeland, Michigan. The train consisted of 2 locomotive units, 17 loaded freight cars, 15 empty freight cars, and an unoccupied caboose. Of the 14 freight cars that derailed, 6 were tank cars that sustained damage resulting in either partial or total loss of load. A flatcar (ATSF 90005) carrying a heat recovery steam generator, which was being transported as an excess dimensional load, overturned, and the module was destroyed. One nearby residence was destroyed by the fire that ignited following the release of hazardous materials. About 1,000 residents were evacuated for 7 days after the accident. No one was killed; 11 people were treated for injuries Estimated damage exceeded $4 million.",,,,,,,,,,,,,,,,
60,"Rear-end collision of two New York City Transit Authority Trains, 103rd Street Station",1989-03-10T05:00:00Z,,,Closed,,,,,,,,"About 5&#58;05 a.m. eastern standard time on March 10, 1989, two New York City Transit Authority (NYCTA) trains were involved in a rear-end collision. Train 3A, a revenue collector train was in the station at 103rd street station, New York City, New York. Train 428 entered the station area and collided with the standing train 3A. Train 428 had received green/clear signal indications as it approached and entered the station. Inspection of the signal system at the 103rd street station following the accident revealed that a jumper wire had been installed and tucked away (out of easy sight) in the circuit rack of the 204 circuit (the track circuit at which train 3A was located at the time of collision). Further inspection revealed that two track wires were broken in the 204 track circuit, eliminating the connection between the relay and the negative rail and the transformer and the negative rail. Three crewmembers and 38 passengers were injured as a result of the accident. The estimated damage as a result of this accident was $360,000.",,,,,,,,,,,,,,,,
61,Collision and derailment of Montana Rail Link Freight Train with Locomotive Units and Hazardous Materials Release,1989-02-02T05:00:00Z,,,Closed,,,,,,,,"About 4&#58;30 a.m. mountain standard time on February 2, 1989, freight cars from Montana Rail Link Inc. (MRL) westbound train 1-121-28 (train 121) rolled eastward down a mountain grade and struck a stopped helper locomotive consist, Helper 1, in Helena, Montana. The locomotive consist of train 121 included three helper units (Helper 2) and three road units positioned at the head end of a 49-car train. The crewmembers of train 121 had uncoupled the locomotive units from the train to rearrange the locomotive consist while stopped on a mountain grade. In the collision and derailment, 15 cars from train 121 derailed, including 3 tank cars containing hydrogen peroxide, isopropyl alcohol, and acetone. Hazardous material released in the accident later resulted in a fire and explosions. About 3,500 residents of Helena were evacuated. Two crewmembers of Helper 1 were only slightly injured. The estimated damage (including clean-up and lading) as a result of this accident exceeded $6 million.",,,,,,,,,,,,,,,,
62,Consolidated Rail Corporation Train Collision with Island Transportation Corporation Truck,1988-12-06T05:00:00Z,40.582624,-74.213994,Closed,,,,,,,,"<p>At 6&#58;20 a.m. on December 6, 1988, a tractor-semitrailer combination operated by Island Transportation Corporation (Island) and loaded with 8,800 gallons of gasoline collided with a Consolidated Rail Corporation (Conrail) train at the Roosevelt Avenue grade crossing near Lafayette Street in Carteret, New Jersey. The truck overturned and caught fire. The truckdriver died - no other persons were injured. The tractor-semitrailer, a pickup truck, and two houses southwest of the crossing were destroyed in the fire. At least three other unoccupied vehicles, other buildings, one locomotive, and several vehicles parked nearby were damaged.</p><br><br>","<p>​​The probable cause of this accident was the conductor's failure to flag the crossing and the truckdriver's failure to stop his
vehicle between 15 and 50 feet of the grade crossing as required. Contributing to the accident was the failure of the engineer to
set the headlight of the locomotive facing the crossing on bright.<br></p>","<p>​​As a result of its investigation, we issued safety improvement recommendations to Conrail, the NJDOT, the Federal Railroad and the Research and Special Programs Administrations of the U. S. Department of Transportation, and the National Tank Truck Carriers, Inc., of the American Trucking Associations.​<br><br></p>",,,,,,,,,,,,,,
63,"Derailment of National Railroad Passenger Corporation Train 7, on Burlington Northern Railroad",1988-08-05T04:00:00Z,,,Closed,,,,,,,,"About 3 15 p m mountain daylight time on August 5, 1988, westbound National Railroad Passenger Corporation (Amtrak) train 7, The Empire Builder, derailed near Saco, Montana, while operating on the Burlington Northern (BN) Railroad. Five passengers and 1 Amtrak service crewmember received serious injuries, 87 passengers and 13 Amtrak service crewmembers received minor injuries. The estimated damage was $2,778,000.",,,,,,,,,,,,,,,,
64,Head-on collision between Iowa Interstate Railroad Extra 406 East with release of Hazardous Materials,1988-07-30T04:00:00Z,,,Closed,,,,,,,,"About 11 40 a m central daylight saving time on July 30, 1988, Iowa Interstate Railroad Ltd (IAIS) freight trains Extra 470 West and Extra 406 East collided head on within the yard limits of Altoona, Iowa, about 10 miles east of Des Moines, Iowa. All 5 locomotive units from both trains, 11 cars of Extra 406 East, and 3 cars, including two tank cars containing denatured alcohol, of Extra 470 West derailed. The denatured alcohol, which was released through the pressure relief valves and the manway domes of the two derailed tank cars, was ignited by the fire resulting from the collision of the locomotives. Both crewmembers of Extra 470 West were fatally injured, the two crewmembers of Extra 406 East were only slightly injured. The estimated damage (including lading) as a result of this accident exceeded $1 million.",,,,,,,,,,,,,,,,
65,"Collision of Amtrak Train 66, The Night Owl with on-track maintenance- of-way equipment",1988-01-29T05:00:00Z,,,Closed,,,,,,,,"About 12 36 p m eastern standard time on January 29, 1988, northbound National Railroad Passenger Corporation (Amtrak) train 66, The Night Owl, struck maintenance-of-way equipment on track 2 in Chester, Pennsylvania. The engineer of train 66 received serious injuries, and 8 crewmembers and 15 passengers received minor injuries. The estimated damage as a result of this accident was $3,397,215.",,,,,,,,,,,,,,,,
66,Head-End Collision of Consolidated Rail Corporation Freight Trains UBT-506 and TV-61,1988-01-14T05:00:00Z,,,Closed,,,,,,,,"About 7.54 a.m., est, on January 14, 1988, westbound Consolidated Rail Corporation (Conrail)&quot;trail van&quot; freight train TV-61 collided with eastbound Conrail freight train UBT-506 near Control point Thompson, Thompsontown, Pennsylvania. The engineers and brakemen on both trains were fatally inured. The conductors on both trains received minor injuries Damage to the trains was estimated at $6,015,000.",,,,,,,,,,,,,,,,
67,Rear-End Collision of Amtrak Massachusettes Bay Transportation Authority Commuter Trains,1987-11-12T05:00:00Z,,,Closed,,,,,,,,"On November 12, 1987, National Railroad Passenger Corporation (Amtrak)/Massachusetts Bay Transportation Authority (MBTA) commuter train 8110 was standing partially berthed at the Back Bay Station platform in Boston, Massachusetts, when it was struck from the rear by Amtrak/MBTA commuter train 8114.",,,,,,,,,,,,,,,,
68,Collision and Derailment of Amtrak Train 6 on the Burlington Northern Railroad,1987-10-12T04:00:00Z,,,Closed,,,,,,,,"On October 12, 1987, National Railroad Passenger Corporation (Amtrak) passenger train 6, the California Zephyr, derailed in Russell, Iowa, injuring 15 crewmembers and 107 of the 230 passengers. The train was operating eastbound on the westward track, since the maintenance-of-way department had taken the eastward main track out of service. The train was traveling about 60 mph when it entered into a stub track and struck maintenance-of-way work equipment. Two locomotive units and 11 of the 14 passenger cars derailed, as well as the maintenance-of-way crane and three flat cars.",,,,,,,,,,,,,,,,
69,Head-on Collision of Southern Pacific Transportation Company Freight Trains,1987-06-15T04:00:00Z,,,Closed,,,,,,,,"About 1&#58;15 am on June 15, 1987, Southern Pacific Transportation Company (SP) freight train Extra 7791 West collided head-on with SP freight train Extra 7267 East near Yuma, Arizona. The yardmaster had instructed Extra 7791 West to proceed westward on the westbound main track the subway, stop, wait for an eastbound train to pass, cross over to the westbound main track, and proceed to the yard office. Meanwhile, the yardmaster had planned for Extra 7267 East to depart the yard office and proceed eastward on the eastbound main track to the subway, stop to align the crossover switches, and proceed eastward on the eastbound main track. However, Extra 7267 crossed over to the westbound main track at the subway, and the trains collided head-on. THE engineer of Extra 7267 East was killed.",,,,,,,,,,,,,,,,
70,Head-on Collision of CSX Transportation Freight Trains Extra 4443 North and Extra 4309 South,1987-02-06T05:00:00Z,,,Closed,,,,,,,,"On February 6, 1987, two CSX Transportation freight trains collided head-on at East Concord, New York Both trains were operating on dispatcher-issued train orders in nonsignaled territory Two crewmembers were killed, one crewmember was injured seriously, and six crewmembers received minor injuries Damage was estimated at $2,009,950",,,,,,,,,,,,,,,,
71,"Rear-End Collision of Amtrak Passenger Train 94, The Colonial and Consolidated Rail Corporation Freight Train ENS-121, on the Northeast Corridor",1987-01-04T05:00:00Z,,,Closed,,,,,,,,"About 1&#58;16 p.m., eastern standard time, on January 4, 1987, northbound Conrail train ENS - 121 departed Bay View yard at Baltimore, Maryland, on track 1. The train consisted of three diesel-electric freight locomotive units, all under power and manned by an engineer and a brakeman. Almost simultaneously, northbound Amtrak train 94 departed Pennsylvania Station in Baltimore. Train 94 consisted of two electric locomotive units, nine coaches, and three food service cars. In addition to an engineer, conductor, and three assistant conductors, there were seven Amtrak service employees and about 660 passengers on the train.
At this time, the Edgewood block station operator requested that switch 12 at Gunpow, a remote-controlled interlocking, be lined for straight through movement for train traffic on track 2, on which Amtrak train 94 was operating. The wayside signal aspects displayed for train 94 approaching Gunpow on track 2 were &quot;clear&quot; at both the distant (81-2) and home (2N) signal locations, and the wayside signal aspects displayed for train ENS-121 on track 1 was &quot;approach&quot; at distant signal 816-1 and &quot;stop&quot; at the home signal 1N. Automatic control systems in both trains should have displayed aspects corresponding to those of the wayside signals, except that the cab signals of train ENS-121 should have displayed a &quot;restricting&quot; aspect beginning 4,450 feet south of signal 1N.
About 1&#58;30 p.m., Conrail train ENS-121 entered switch 12 onto track 2 causing the switch to realign for movement from track 1 to track 2. When train ENS-121 entered switch 12, the aspect of signal 2N for track 2 changed from &quot;clear&quot; to &quot;stop.&quot; The engineer of train 94 apparently recognized that the aspect of signal 2N was &quot;stop&quot; and put his train into emergency braking. However, the train was traveling between 120 and 125 mph and could not be stopped before colliding with train ENS-121. The engineer and 15 passengers aboard train 94 were fatally injured; 174 other person aboard the trains received minor to serious injuries. The rear Conrail locomotive unit, both Amtrak locomotive units, and the head three passenger cars were destroyed. The middle Conrail locomotive unit was heavily damaged, and the rear nine cars of the passenger train sustained varying degrees of damage.",,,,,,,,,,,,,,,,
72,Derailment of Amtrak Passenger Train 8 Operating on the Soo Line Railroad,1986-10-09T04:00:00Z,,,Closed,,,,,,,,"On October 9, 1986, eastbound Amtrak passenger train 8 derailed in Fall River, Wisconsin. The train was to cross over from the eastward to the westward track in the town of Fall River. Train 8 entered the crossover at 70 mph and the locomotive units overturned. The authorized speed for the crossover was 10 mph. Two locomotive units and 10 passenger cars derailed, the fireman was killed, two crewmembers were injured seriously, and two received moderate injuries. Of the 215 passengers on board, 26 were injured.",,,,,,,,,,,,,,,,
73,Collision and Derailment of Southeastern Pennsylvania Transportation Authority Single Car Train 167 69th Street Terminal,1986-08-23T04:00:00Z,,,Closed,,,,,,,,,,,,,,,,,,,,,,,,
74,Rear End Collision and Derailment of Two Union Pacific Freight Trains,1986-07-10T04:00:00Z,,,Closed,,,,,,,,"On July 10, 1986, Union Pacific Railroad (UP) eastbound freight train No. CLSA-09 struck standing UP freight train No. WPX-08, 8 miles west of North Platte, Nebraska. Due to unusually heavy fog, visibility was limited to about 300 to 400 feet. Train No CLSA-09 was traveling about 40 mph as it approached the area where train WPX-08 was stopped. The engineer applied the brakes when the caboose of the standing train became visible, but the train's speed was reduced to only about 32 mph, when the trains collided. Three locomotives and 11 cars from both trains were derailed. The rear brakeman of train WPX-08 was killed and the conductor injured. The engineer and head brakeman of train CLSA-09 were injured when they jumped from the train.
The major safety issues concern factors that permitted the engineer of train CLSA-09 to ignore weather conditions and signal indications, including the adequacy of the signal system, the adequacy of UP's monitoring of its traincrews, the environment in which the engineer was working, and the engineer's experience, training, and judgment.",,,,,,,,,,,,,,,,
75,Derailment of Steam Excursion Train Norfolk and Western Railway Company Train Extra 611,1986-05-18T04:00:00Z,,,Closed,,,,,,,,,,,,,,,,,,,,,,,,
76,Rear-End Collision Between Boston and Main Corporation Commuter Train No. 5324 and Consolidated Rail Corporation Train TV-14,1986-05-07T04:00:00Z,,,Closed,,,,,,,,"About 8&#58;36 a.m. on May 7, 1986, Boston and Maine Corporation commuter train No. 5324 struck the rear of Conrail train TV-14 standing on Consolidated Rail Corporation's (Conrail) No. 2 main track, at Brighton, Massachusetts. The locomotive and head cars of train TV-14 had entered Conrail's Beacon Park Yard at Brighton; the last 10 cars of the train were not in the yard, but were extending through an interlocking plant and about 6 of the ears were standing on the No. 2 main track in a 2 8' curve to the right. Of the 550 passengers and 5 crewmembers on the commuter train, 149 passengers and 4 crewmembers were injured. The crewmembers of train TV-14 were not injured. The combined equipment damage was estimated to be $102,210.",,,,,,,,,,,,,,,,
77,Head-On Collison of Burlington Northern Railroad Company Freight Trains Extra 6311 West and Extra 6575 East,1985-08-02T04:00:00Z,,,Closed,,,,,,,,"About 7&#58;40 p.m. on August 2, 1985, Burlington Northern Railroad Company mixed freight train Extra 6311 West collided head-on with Burlington Northern Railroad Company unit gravel train Extra 6575 East at milepost 12.5, near Westminster, Colorado. Extra 6311 West was traveling about 52 mph, and Extra 6575 East was traveling about 48 mph. The trains collided on the single main track during daylight hours in a 2 41' left curve in a westerly direction about 50 feet west of a dual-lane bridge on U. S. Highway No. 36. The bridge was destroyed by derailed cars which struck structural support members and by fire which erupted following the collision. Three crewmembers of Extra 6311 West and two crewmembers of Extra 6575 East were killed. The Burlington Northern Railroad Company estimated the damage to be about $4 million.",,,,,,,,,,,,,,,,
78,Rear-End Collision of Two Greater Cleveland Regional Transit Authority Red Line Rapid Transit Trains near the 98th Street Station,1985-07-10T04:00:00Z,,,Closed,,,,,,,,"About 8&#58;12 a.m., eastern daylight time, July 10, 1985, eastbound two-car train No. 6601 struck the rear of three-car train No. 6614, which was standing inoperative on the eastbound main track of the Greater Cleveland Regional Transit Authority (GCRTA) Red Rapid Transit Line. Train No. 6614 was stuck in a reverse curve about 900 feet west of the West 98th Street Station in Cleveland, Ohio. The operators and conductors of both trains and a total of 46 of the approximately 400 passengers on the trains were transported to nearby hospitals. Two days after the accident, another passenger was admitted to the hospital for a cervical spine injury; the train crewmembers and the other passengers received outpatient treatment for minor injuries. The rear car of train No. 6614 was derailed and sustained rear end structural damage as a result of the collision impact.",,,,,,,,,,,,,,,,
79,Rear End Collision of Metro-Dade Transportation Administration Trains Nos. 172-171 and 141-142,1985-06-26T04:00:00Z,,,Closed,,,,,,,,"About 11&#58;35 p.m. on June 26, 1985, Metro-Dade Transportation Administration (MDTA) nonrevenue test train No. 172-171 struck the rear of MDTA revenue train, No. 141-142, which was stopped on track 2 about 1,927 feet south of the Northside Station interlocking in Miami, Florida. Neither train was derailed. Test train No. 172-171 was returning northbound after completing a southbound test run. Twelve passengers and four MDTA employees were taken to nearby hospitals where they were treated and released. The MDTA estimated the damage to be $1.6 million.",,,,,,,,,,,,,,,,
80,Derailment of St. Louis Southwestern Railway Company (Cotton Belt) Freight Train Extra 4835 North and Release of Hazardous Materials,1985-06-09T04:00:00Z,,,Closed,,,,,,,,"About 1&#58;33 p.m., c.d.t. on June 9, 1985, St. Louis Southwestern Railway Company (Cotton Belt) freight train Extra 4835 North derailed while passing over a ballast-deck pile trestle located about 3.3 miles southwest of Pine Bluff, Arkansas. Eighteen of the 42 derailed cars were loaded tank cars, and 14 of these cars contained regulated hazardous or toxic chemical commodities; 4 others contained non-regulated flammable petroleum and liquid plastics products. Fire broke out in the wreckage, and smoke and toxic gasses were released into the atmosphere. Two tank cars which were subjected to intense thermal exposure exploded but did not rocket. More than 2,800 persons were evacuated from within a 1-mile radius of the derailment site. property damage was reported to be more than $4 million.",,,,,,,,,,,,,,,,
81,"Derailment of New York City Transit Authority Subway Train, Dekalb Avenue Station",1985-05-15T04:00:00Z,,,Closed,,,,,,,,"At 10&#58;11 a.m. on May 15, 1985, a New York City Transit, Authority Southbound eight-car subway train derailed moments after departing the DeKalb Avenue Station, Brooklyn, New York. The train had made a station stop, proceeded out of the station, and then entered a track crossover section. The first car entered the crossover, but the second car derailed at the left-hand switch, continued in a derailed condition for about 120 feet, and struck a concrete-and-steel track separation wall. The right side of the derailed car struck the wall at the unoccupied conductor's cab and severed 20 feet of the car side. The third rail was damaged for approximately 40 feet, and the third-rail wooden cover board was forced up under the derailed car. Dense smoke resulted when arcing of the damaged third rail caused a fire in the cover board and the wiring insulation on the car.
An attempt was made to restore rail service on the tracks not involved in the accident, 1 hour 7 minutes after the derailment by restoring the third-rail power to the northbound tracks. However, a series of explosions occurred under the derailed car when the third rail at the accident site became energized. Forty-nine passengers and 7 employees were treated for smoke inhalation by the emergency medical services, and 16 passengers were treated at local hospitals. Damage was estimated to be $400,000.",,,,,,,,,,,,,,,,
82,"Head-On Collision of Chicago, South Shore and South Bend Railroad Trains Nos. 123 and 218",1985-01-21T05:00:00Z,,,Closed,,,,,,,,"About 6&#58;51 p.m., c.s.t., on January 21, 1985 eastbound Chicago, South Shore and South Bend Railroad (South Shore) train No. 123 and westbound South Shore train No. 218 collided head-on on the eastward main track about 1,490 feet west of the west end of the Gary Station platform at Gary, Indiana. The eastward main track was being used for single-track operation for about 3.5 miles between the end of the double track east of Gary Station and Clark Crossover west of Gary Station because damage caused by cold weather breaks to the catenary propulsion power system over the westward main track made the track unusable by electrically propelled trains. The lead cars of the self-propelled units of each train were crushed and derailed. Seventy-nine passengers, 6 crew members, and 2 off-duty employees were injured in the collision. The South Shore estimated the damage to be about $2,433,000.",,,,,,,,,,,,,,,,
83,Grade Crossing Collision of a Florida East Coast Railway Company Freight Train and an Indian River Academy Schoolbus,1984-09-27T04:00:00Z,,,Closed,,,,,,,,"About 6&#58;55 a.m., on September 27, 1984, a northbound Florida East Coast Railway Company freight train struck a westbound Indian River Academy schoolbus stalled at a grade crossing on Walton Road in Port St. Lucie, Florida. The grade crossing was a two-lane, asphalt-paved, county road intersecting a single railroad track with automatic flashing signals and gates. The 1968 Bluebird/Chevrolet 66-passenger schoolbus was occupied by the driver and four students. Two of the students fled the stopped schoolbus before impact and were not injured. In the collision, the schoolbus body separated from the chassis, and the three remaining occupants were ejected. The two students were killed, and the busdriver was injured seriously. Neither of the two train crewmembers was injured.",,,,,,,,,,,,,,,,
84,Rear End Collision of Two Chicago Transit Authority Trains near the Montrose Avenue Station,1984-08-17T04:00:00Z,,,Closed,,,,,,,,"About 5 p.m., on August 17, 1984, after southbound Chicago Transit Authority eight-car &quot;A&quot; train No. 135 left the Montrose Avenue Station and as it slowly ascended a 3.1-percent grade, the motorman saw &quot;yellow dynamic&quot; brake lights illuminated on the second and seventh cars. The train rolled to a stop, and the motorman secured the cab and went back to cut out the brakes on the second car. While the motorman was out of the cab, train No. 135 began to roll backward down the grade. The motorman ran back to the cab and attempted to stop the train; however, he did not stop it. Train No. 135, moving at about 20 mph, struck Chicago Transit Authority eight-car &quot;B&quot; train No. 143, which was standing just south of the Montrose Avenue Station. One passenger was killed, and 46 passengers and 3 crewmembers were injured.",,,,,,,,,,,,,,,,
85,Head On Collision of National Railroad Passenger Corporation (Amtrak) Passenger Trains Nos. 151 and 168,1984-07-23T04:00:00Z,,,Closed,,,,,,,,"About 10&#58;45 a.m. on July 23, 1984, National Railroad Passenger Corporation (Amtrak) trains Nos. 151 and 168 collided head-on on Amtrak's Hell Gate Line in the Astoria section of Queens, New York, New York. Train No. 151 was being operated by train order authority westbound on the No. 2 main track between Market Interlocking and the east end of Gate Interlocking. Train No. 168 was supposed to have been stopped and held at the home signal on the No. 2 track at the west end of Gate Interlocking for the arrival of train No. 151. However, train No. 168 did not stop at the home signal but continued past Gate Interlocking. The two trains collided about 1.1 miles east of Gate Interlocking. One passenger was killed; 129 passengers, 8 Amtrak operating crewmembers, and 3 Amtrak service attendants were injured. Property damage was estimated by Amtrak to have been $3,199,000.",,,,,,,,,,,,,,,,
86,"Derailment of Amtrak Passenger Train No. 60, the Montrealer, on the Central Vermont Railway",1984-07-07T04:00:00Z,,,Closed,,,,,,,,"About 6&#58;50 a.m, eastern standard time, on July 7, 1984, northbound Amtrak passenger train No. 60, the Montrealer, derailed while passing over a washed-out section of gravel embankment under the main track of the Central Vermont Railway near Essex Junction, Vermont. Two locomotive units and the forward seven cars of the train derailed and were destroyed or heavily damaged. Three passengers and an Amtrak sleeping car attendant were killed; one Central Vermont crewmember died about 3 hours after the accident as a result of injuries sustained in the accident. One Central Vermont crewmember, two Amtrak attendants, and 26 passengers were seriously injured. Damage was estimated at $6,586,312.",,,,,,,,,,,,,,,,
87,Head On Collision of Burlington Northern Railroad Freight Trains Extra 6760 West and Extra 7907 East,1984-06-14T04:00:00Z,,,Closed,,,,,,,,"About 1&#58;00 a.m., on Thursday, June 14, 1984, Burlington Northern Railroad Company freight trains Extra 6760 West and Extra 7907 East collided head-on on the single track main line near Motley, Minnesota. The trains were being operated on dispatcher-issued train orders, in nonsignallized territory. The westbound train had been traveling about 35 to 40 mph and the eastbound train about 45 to 49 mph just before the emergency applications of the automatic air brakes of both trains. The accident resulted in three fatalities, one serious injury, and three minor injuries; damages were estimated a $3,931,146. The dispatcher controlling the movement of the trains had been promoted to dispatcher recently before the accident and was working in his second tour of duty in that position. The dispatcher had been promoted from a stenographic/clerical position after having been nominated to and completing a company training program; he had no prior operating experience.",,,,,,,,,,,,,,,,
88,Seaboard System Railroad Freight Train Ferhl Derailment and Fire,1984-04-10T04:00:00Z,,,Closed,,,,,,,,"At 9&#58;30 a.m. on April 10, 1984, 18 cars of eastbound Seaboard System Railroad freight train FERHL derailed at Marshville, North Carolina, following the failure of a freight car axle journal as a result of the journal overheating. Two of the four derailed tank cars loaded with methanol, a flammable liquid, were breached during the derailment, and the released methanol was ignited. Three buildings and four automobiles were destroyed by the fire. An estimated 2,100 persons within a 1-mile radius of the accident site were evacuated, U.S. Highway 74 was closed, and the fire was allowed to burn until it subsided at 10 p.m. on the day of the accident. One person received a minor injury during the evacuation. Damage was estimated to be $1,383,000.",,,,,,,,,,,,,,,,
89,Derailment of New York City Transit Authority Subway Train in the Joralemon Street Tunnel,1984-03-17T05:00:00Z,,,Closed,,,,,,,,"About 5&#58;27 p.m. on March 17, 1984, a 10-car subway train operated by the New York City Transit Authority derailed in the Joralemon Street tunnel under the East River about 1,900 feet south of the Bowling Green Station in New York, New York. The train, which was loaded to virtual capacity with about 1,500 passengers, was exceeding the 10-mph speed restriction established because the track section was under repair. The derailment did not result in serious injuries to the passengers or significant damage to the equipment. After extensive delay, the passengers detrained and walked about 700 feet to an emergency exit, where they climbed a staircase from the tunnel to the street. A second train stalled in the tunnel just south of the Bowling Green Station when the derailment interrupted traction power to the train. Passengers from this train were evacuated onto the station platform through another train which was positioned for this purpose.",,,,,,,,,,,,,,,,
90,Derailment of Amtrak Train No. 81 the Silver Star on the Seaboard System Railroad,1984-03-05T05:00:00Z,,,Closed,,,,,,,,"About 6&#58;45 p.m., e.d.t., on March 5, 1984, southbound Amtrak train No. 81, The Silver Star, consisting of 3 locomotive units and 18 cars, derailed 1 locomotive unit and 18 cars while traveling at 79 mph on Seaboard System Railroad track near Kittrell, North Carolina. Of the 274 passengers and 19 crewmembers on board, 52 persons were injured in the accident. Damage was estimated to be $2,536,000.",,,,,,,,,,,,,,,,
91,Rear End Collision Between Conrail Trains OIPI-6 and ENPI-6X,1984-02-26T05:00:00Z,,,Closed,,,,,,,,"About 3&#58;35 p.m. on February 26, 1984, westbound Consolidated Rail Corporation (Conrail) Train ENPI-6X, moving about 27 mph, struck the rear of standing Conrail Train OIPI-6 at Control Point (CP) Salts on the No. 2 track near Saltsburg, Pennsylvania. Derailed cars from train OIPI-6 were struck by eastbound Conrail train TV-12M which was moving about 38 mph on the No. 1 track. When the collision occurred, the derailment of a car in train TV-12M caused its brakes to apply in emergency. Two cars and a caboose derailed in train OIPI-6, 1 locomotive unit derailed in train ENPI-6X, and 1 car derailed in train TV-12M. A fire ensued and severely damaged or destroyed 19 &quot;piggy-back&quot; truck semi-trailers carried by train TV-12M. Two crewmen on train ENPI-6X and 1 crewman on OIPI-6 were injured. Conrail estimated the damage at $784,719.",,,,,,,,,,,,,,,,
92,Derailment of Amtrak Train No. 21 (The Eagle) on the Missouri Pacific Railroad,1983-11-12T05:00:00Z,,,Closed,,,,,,,,"About 10&#58;09 a.m. on November 12, 1983, Amtrak train No. 21 (The Eagle), with 162 persons aboard, derailed near Woodlawn, Texas, while traveling at 72 mph on the Missouri Pacific Railroad. The train was traveling westbound on the single main track when it passes over a section of rail that a repair crew had just installed to replace a broken rail. The break had occurred at a field weld in a length of new continuous-welded, 136-lb RE section, chrome-vanadium alloy, high-strength, vacuum-treated rail, which had been installed in the track about 1 month earlier. The temporary repair consisted of removing a length of the outer rail in a curve and replacing it with a 19-foot 6-inch length of rail bolted in place. The repair insert was a section of used, 136-1b RE section, standard-carbon rail. The repair crew used an oxyacetylene torch to cut both the new alloy rail and the used standard-carbon rail during the repair. The accident resulted in 4 passenger fatalities and 72 injuries.",,,,,,,,,,,,,,,,
93,Rear End Collision of Seaboard System Railroad Freight Trains Extra 8051 North and Extra 1751 North,1983-09-14T04:00:00Z,,,Closed,,,,,,,,"At 5&#58;32 a.m., c.d.t., on September 14, 1983, Seaboard System Railroad train Extra 1751 North moved onto the main track from the north end of the siding at Sullivan, Indiana, and proceeded northward. About 5&#58;37 a.m., after Extra 1751 North had attained a speed of approximately 18 mph and had traveled 1,939 feet beyond the siding switch, Seaboard train Extra 8051 North, moving about 35 mph, overtook and struck the rear caboose of Extra 1751 North. The impact derailed 2 cars and 2 cabooses of Extra 1751 North and 3 locomotive units and 25 cars of Extra 8051 North. The two crewmembers in the rear caboose of Extra 1751 North were killed, and three crewmembers on Extra 8051 North were injured.",,,,,,,,,,,,,,,,
